RERA,BHK_NO,SQUARE_FT,RESALE,POSTED_BY_mean_encoding,state_mean_encoding,TARGET(PRICE_IN_LACS)
0.0,2.0,1040.1721,1.0,124.25404,69.645454,58.0
0.0,1.0,590.0202,1.0,54.96309,123.53347,17.5
0.0,1.0,695.0478,1.0,54.96309,66.49872,32.0
0.0,1.0,695.0478,1.0,54.96309,66.56202,32.0
1.0,1.0,90.25271,0.0,52.147346,131.08112,2.0
0.0,3.0,1200.1549,1.0,124.25404,122.38669,62.0
1.0,4.0,2655.8074,1.0,124.25404,131.08112,300.0
0.0,2.0,978.7378,1.0,124.25404,95.95461,29.0
0.0,3.0,1420.0511,1.0,54.96309,50.62677,50.0
1.0,3.0,979.77466,0.0,124.25404,131.08112,140.0
1.0,3.0,2067.6492,1.0,124.25404,122.38669,390.0
1.0,2.0,1250.0,1.0,54.96309,122.38669,32.0
1.0,3.0,1364.1586,1.0,54.96309,103.99422,95.0
0.0,2.0,1102.2365,0.0,52.147346,81.30434,48.3
1.0,1.0,416.66666,0.0,124.25404,122.38669,63.1
1.0,2.0,1155.4554,1.0,124.25404,63.688946,35.9
1.0,2.0,965.7576,1.0,124.25404,66.56202,47.1
1.0,2.0,965.7576,1.0,124.25404,66.49872,47.1
0.0,4.0,2269.8254,1.0,124.25404,103.99422,160.0
0.0,5.0,1600.0,1.0,54.96309,131.08112,60.0
1.0,3.0,1157.0503,1.0,54.96309,103.99422,75.0
0.0,3.0,1521.1439,1.0,124.25404,103.99422,100.0
1.0,2.0,900.0,0.0,52.147346,123.53347,27.0
0.0,2.0,500.0,1.0,124.25404,122.38669,47.0
0.0,3.0,2000.0,1.0,54.96309,50.62677,55.0
1.0,4.0,3454.5454,1.0,124.25404,63.688946,190.0
0.0,1.0,700.32574,1.0,54.96309,44.66028,12.9
0.0,2.0,1100.0293,1.0,54.96309,69.645454,150.0
0.0,2.0,884.0,1.0,124.25404,69.645454,22.1
1.0,1.0,560.0417,1.0,124.25404,123.53347,21.5
1.0,1.0,613.3333,0.0,52.147346,66.56202,32.2
1.0,1.0,613.3333,0.0,52.147346,66.49872,32.2
0.0,2.0,1110.1144,1.0,124.25404,66.49872,49.5
0.0,2.0,1110.1144,1.0,124.25404,66.56202,49.5
0.0,1.0,540.1057,1.0,54.96309,66.56202,23.5
0.0,1.0,540.1057,1.0,54.96309,66.49872,23.5
0.0,2.0,821.9178,1.0,54.96309,69.645454,33.0
0.0,2.0,1400.3673,1.0,54.96309,39.7671,30.5
1.0,3.0,1483.863,1.0,124.25404,103.99422,120.0
1.0,3.0,777.93494,0.0,124.25404,122.38669,110.0
1.0,2.0,1181.936,1.0,54.96309,103.99422,54.7
1.0,3.0,1663.6885,1.0,124.25404,123.53347,270.0
1.0,3.0,1373.3726,0.0,124.25404,44.66028,32.7
1.0,3.0,2140.27,1.0,124.25404,122.38669,130.0
0.0,1.0,612.1021,1.0,124.25404,66.56202,35.0
0.0,1.0,612.1021,1.0,124.25404,66.49872,35.0
0.0,1.0,500.0,1.0,54.96309,66.56202,17.0
0.0,1.0,500.0,1.0,54.96309,66.49872,17.0
1.0,3.0,2912.2678,1.0,124.25404,95.95461,320.0
0.0,2.0,1122.1407,1.0,124.25404,103.99422,78.0
0.0,2.0,899.9743,1.0,54.96309,122.38669,35.0
0.0,2.0,758.0065,1.0,54.96309,95.95461,80.0
1.0,2.0,653.2532,0.0,124.25404,123.53347,100.0
0.0,3.0,1830.0,1.0,124.25404,49.17085,73.2
0.0,2.0,1250.0,1.0,54.96309,50.62677,47.5
0.0,3.0,999.7184,1.0,54.96309,131.08112,35.5
1.0,2.0,1274.2858,0.0,52.147346,66.56202,66.9
1.0,2.0,1274.2858,0.0,52.147346,66.49872,66.9
0.0,2.0,950.1188,1.0,124.25404,123.53347,40.0
1.0,2.0,1345.1115,1.0,124.25404,67.07472,67.0
1.0,2.0,1345.1115,1.0,124.25404,67.07472,67.0
0.0,2.0,723.08514,1.0,54.96309,66.56202,27.0
0.0,2.0,723.08514,1.0,54.96309,66.49872,27.0
0.0,2.0,1284.7966,1.0,54.96309,53.003433,60.0
0.0,2.0,825.0371,1.0,124.25404,122.38669,150.0
0.0,2.0,825.1676,1.0,124.25404,122.38669,32.0
0.0,3.0,1410.0332,1.0,124.25404,123.53347,89.1
0.0,1.0,732.63043,1.0,54.96309,103.99422,27.1
0.0,2.0,858.05237,1.0,124.25404,123.53347,59.3
0.0,2.0,1287.1287,1.0,54.96309,103.99422,52.0
0.0,2.0,1052.3077,1.0,124.25404,103.99422,34.2
0.0,2.0,1121.7712,1.0,124.25404,103.99422,45.6
0.0,2.0,900.1957,1.0,54.96309,58.577625,23.0
1.0,3.0,1895.23,1.0,124.25404,95.95461,89.0
0.0,2.0,1239.8158,1.0,124.25404,123.53347,140.0
0.0,2.0,1070.1107,1.0,54.96309,103.99422,58.0
0.0,3.0,1600.0,1.0,54.96309,103.99422,80.0
1.0,3.0,2246.1814,1.0,124.25404,103.99422,150.0
0.0,2.0,1150.1464,1.0,124.25404,95.95461,55.0
0.0,3.0,1154.1421,1.0,54.96309,69.645454,45.0
1.0,2.0,656.3833,0.0,124.25404,122.38669,140.0
0.0,3.0,1560.1625,1.0,124.25404,122.38669,73.0
0.0,2.0,911.4286,1.0,124.25404,103.99422,31.9
0.0,1.0,10.979906,1.0,54.96309,123.53347,27.3
1.0,3.0,2517.08,0.0,124.25404,67.07472,140.0
0.0,1.0,600.0304,1.0,124.25404,123.53347,79.0
0.0,3.0,1390.0956,1.0,54.96309,49.17085,32.0
0.0,3.0,1585.0372,1.0,124.25404,123.53347,300.0
0.0,2.0,1070.091,1.0,124.25404,122.38669,80.0
0.0,3.0,1304.4388,1.0,124.25404,49.17085,62.3
0.0,2.0,1534.1959,1.0,124.25404,95.95461,83.0
1.0,3.0,1799.7294,1.0,124.25404,63.688946,66.5
1.0,3.0,1799.7294,1.0,124.25404,63.688946,66.5
0.0,2.0,950.0663,1.0,124.25404,122.38669,43.0
0.0,3.0,1486.7617,1.0,124.25404,103.99422,73.0
1.0,3.0,2580.423,1.0,124.25404,67.07472,150.0
1.0,2.0,850.1119,1.0,54.96309,122.38669,38.0
0.0,1.0,655.0424,1.0,124.25404,67.07472,13.9
0.0,2.0,1064.9031,1.0,124.25404,122.38669,95.0
1.0,3.0,1600.1735,1.0,124.25404,122.38669,36.9
0.0,2.0,929.9442,1.0,54.96309,123.53347,45.0
0.0,1.0,630.01855,1.0,124.25404,131.08112,51.0
0.0,3.0,1869.7756,1.0,54.96309,95.95461,85.0
0.0,2.0,1179.1681,1.0,54.96309,131.08112,36.0
1.0,4.0,2573.2383,1.0,124.25404,95.95461,130.0
0.0,2.0,950.5703,1.0,54.96309,131.08112,15.0
0.0,1.0,432.00278,1.0,54.96309,95.95461,25.0
0.0,1.0,344.4564,1.0,54.96309,122.38669,16.0
0.0,2.0,1273.1871,1.0,124.25404,95.95461,45.3
1.0,2.0,869.02545,1.0,124.25404,122.38669,140.0
1.0,3.0,1525.2622,1.0,124.25404,33.095707,48.0
0.0,3.0,1839.0804,1.0,54.96309,103.99422,160.0
0.0,2.0,1116.0714,1.0,54.96309,103.99422,45.0
0.0,2.0,935.0,1.0,124.25404,69.645454,18.7
0.0,2.0,980.0,1.0,54.96309,50.62677,24.5
1.0,3.0,1355.793,1.0,124.25404,122.38669,49.5
0.0,3.0,1365.1877,1.0,124.25404,69.645454,80.0
0.0,3.0,1200.0686,1.0,54.96309,123.53347,70.0
0.0,1.0,225.00453,1.0,124.25404,131.08112,62.0
0.0,2.0,900.0621,1.0,124.25404,123.53347,29.0
0.0,1.0,645.0292,1.0,124.25404,131.08112,63.0
0.0,5.0,2364.9263,1.0,124.25404,69.645454,130.0
0.0,1.0,655.0005,1.0,124.25404,122.38669,67.0
0.0,3.0,1350.0844,1.0,54.96309,81.30434,72.0
0.0,2.0,1358.0247,1.0,124.25404,95.95461,38.5
1.0,3.0,733.7391,0.0,124.25404,122.38669,170.0
0.0,2.0,1150.2266,1.0,54.96309,131.08112,33.0
1.0,1.0,476.34692,1.0,124.25404,123.53347,58.0
1.0,2.0,1165.8921,0.0,52.147346,103.99422,57.7
0.0,2.0,1305.1584,1.0,124.25404,131.08112,63.0
0.0,2.0,919.8423,1.0,54.96309,123.53347,35.0
1.0,2.0,1155.2078,1.0,54.96309,123.53347,62.0
1.0,1.0,461.00293,1.0,124.25404,122.38669,49.0
0.0,1.0,465.0442,1.0,54.96309,131.08112,30.0
0.0,1.0,376.69513,1.0,54.96309,122.38669,15.0
0.0,2.0,1241.037,1.0,124.25404,44.66028,45.0
0.0,2.0,850.1336,1.0,54.96309,95.95461,35.0
1.0,1.0,612.06647,1.0,54.96309,66.56202,42.0
1.0,1.0,612.06647,1.0,54.96309,66.49872,42.0
0.0,2.0,850.0773,1.0,54.96309,44.66028,16.5
1.0,2.0,815.1383,1.0,54.96309,123.53347,28.0
0.0,1.0,800.0,1.0,124.25404,131.08112,49.0
0.0,2.0,1400.1545,1.0,124.25404,122.38669,72.5
0.0,3.0,1685.2936,1.0,54.96309,122.38669,95.0
0.0,2.0,1135.6597,1.0,124.25404,123.53347,110.0
0.0,3.0,1300.0331,1.0,124.25404,122.38669,39.3
1.0,2.0,1475.9674,1.0,124.25404,123.53347,230.0
0.0,4.0,1781.5541,1.0,124.25404,63.688946,130.0
1.0,3.0,2145.1555,1.0,124.25404,95.95461,240.0
0.0,2.0,1289.3243,1.0,54.96309,103.99422,50.0
1.0,2.0,567.8131,0.0,124.25404,131.08112,140.0
0.0,2.0,1250.0,1.0,54.96309,44.66028,30.0
0.0,2.0,950.1188,1.0,54.96309,69.645454,40.0
1.0,3.0,1599.4668,1.0,124.25404,67.07472,48.0
0.0,3.0,1500.15,1.0,124.25404,103.99422,100.0
0.0,3.0,2600.4045,1.0,124.25404,95.95461,90.0
0.0,1.0,760.11334,1.0,54.96309,123.53347,29.5
1.0,3.0,1420.1877,1.0,124.25404,67.07472,60.5
0.0,1.0,535.0243,1.0,124.25404,122.38669,54.0
0.0,2.0,5764.075,1.0,54.96309,103.99422,43.0
1.0,3.0,1400.2418,1.0,124.25404,122.38669,57.9
1.0,1.0,628.93085,0.0,124.25404,103.99422,37.0
0.0,2.0,1200.2743,1.0,54.96309,44.66028,35.0
0.0,2.0,1073.8787,1.0,124.25404,122.38669,40.7
0.0,2.0,1100.3522,1.0,124.25404,44.66028,25.0
0.0,2.0,1273.129,1.0,124.25404,95.95461,46.1
0.0,4.0,2197.2603,1.0,124.25404,95.95461,80.2
0.0,2.0,1199.8871,1.0,54.96309,103.99422,85.0
0.0,2.0,1000.0,1.0,124.25404,123.53347,85.0
1.0,3.0,1537.9686,1.0,124.25404,122.38669,240.0
0.0,3.0,1620.1456,1.0,54.96309,53.003433,53.4
0.0,6.0,2040.0815,1.0,124.25404,69.645454,170.0
0.0,1.0,530.03534,1.0,124.25404,122.38669,51.0
0.0,2.0,1281.1488,1.0,54.96309,103.99422,91.0
0.0,3.0,1649.8784,1.0,54.96309,122.38669,95.0
1.0,4.0,2025.0522,1.0,124.25404,39.7671,48.5
0.0,3.0,824.88806,1.0,54.96309,123.53347,35.0
0.0,3.0,1636.1256,1.0,54.96309,131.08112,150.0
0.0,2.0,950.04596,1.0,54.96309,122.38669,31.0
0.0,2.0,928.1358,1.0,54.96309,122.38669,35.0
1.0,3.0,1948.8062,0.0,52.147346,122.38669,90.6
1.0,3.0,2265.3062,0.0,124.25404,123.53347,1110.0
0.0,2.0,1024.2318,1.0,54.96309,81.30434,41.0
1.0,3.0,1500.0,1.0,124.25404,122.38669,210.0
1.0,2.0,1294.7977,1.0,124.25404,123.53347,56.0
0.0,3.0,1200.2183,1.0,54.96309,44.66028,22.0
1.0,3.0,1687.7211,1.0,124.25404,63.688946,66.8
1.0,2.0,687.6948,0.0,124.25404,131.08112,150.0
0.0,3.0,1000.0,1.0,54.96309,69.645454,65.0
0.0,2.0,1200.0,1.0,54.96309,103.99422,60.0
0.0,3.0,1503.143,1.0,124.25404,123.53347,110.0
1.0,3.0,854.48175,1.0,124.25404,122.38669,200.0
0.0,2.0,1200.0,1.0,54.96309,53.003433,60.0
0.0,3.0,1105.2379,1.0,124.25404,95.95461,46.0
1.0,3.0,1378.891,1.0,124.25404,95.95461,56.7
0.0,6.0,6000.06,1.0,124.25404,122.38669,2000.0
0.0,2.0,705.07654,1.0,124.25404,69.645454,17.5
0.0,3.0,2392.3445,1.0,124.25404,44.66028,120.0
0.0,3.0,1280.0315,1.0,124.25404,103.99422,65.0
0.0,4.0,4259.2837,1.0,124.25404,95.95461,320.0
0.0,3.0,1450.3263,1.0,54.96309,103.99422,60.0
0.0,2.0,903.1894,1.0,124.25404,69.645454,32.0
0.0,3.0,1265.1821,1.0,54.96309,131.08112,25.0
1.0,2.0,1300.2122,1.0,124.25404,131.08112,190.0
0.0,4.0,3850.0505,1.0,124.25404,122.38669,380.0
0.0,4.0,3850.0505,1.0,124.25404,122.38669,380.0
0.0,3.0,1862.4286,1.0,54.96309,95.95461,75.0
0.0,2.0,777.3109,1.0,54.96309,131.08112,18.5
1.0,1.0,600.0293,1.0,124.25404,122.38669,41.0
1.0,2.0,1489.6299,1.0,124.25404,95.95461,130.0
0.0,5.0,4601.227,1.0,54.96309,122.38669,150.0
1.0,2.0,1127.0947,1.0,124.25404,123.53347,76.0
1.0,3.0,1733.3334,1.0,124.25404,123.53347,130.0
1.0,2.0,1155.1155,1.0,124.25404,103.99422,77.0
0.0,3.0,1494.0239,1.0,54.96309,103.99422,120.0
1.0,1.0,600.05786,1.0,54.96309,122.38669,41.5
1.0,3.0,1474.5425,1.0,124.25404,123.53347,170.0
0.0,2.0,1272.2646,1.0,124.25404,103.99422,110.0
0.0,2.0,1272.2646,1.0,124.25404,103.99422,110.0
0.0,6.0,5500.1465,1.0,124.25404,122.38669,1500.0
0.0,3.0,1335.1135,1.0,124.25404,69.645454,140.0
1.0,2.0,475.0103,1.0,124.25404,95.95461,23.0
1.0,2.0,475.0103,1.0,124.25404,95.95461,23.0
0.0,2.0,1000.0,1.0,124.25404,44.66028,34.0
0.0,1.0,650.026,1.0,124.25404,122.38669,50.0
0.0,2.0,1245.2747,1.0,54.96309,103.99422,56.0
0.0,3.0,1850.2943,1.0,124.25404,67.07472,110.0
0.0,2.0,1394.8146,1.0,124.25404,67.07472,85.0
0.0,2.0,1600.0,1.0,54.96309,44.66028,32.0
1.0,2.0,1049.8688,1.0,124.25404,122.38669,80.0
0.0,4.0,2312.4358,1.0,124.25404,95.95461,180.0
0.0,2.0,1120.0717,1.0,54.96309,103.99422,75.0
1.0,3.0,1530.3119,1.0,54.96309,63.688946,52.0
1.0,2.0,1247.9949,1.0,124.25404,122.38669,38.9
1.0,2.0,910.04553,1.0,124.25404,122.38669,130.0
0.0,3.0,1389.9049,1.0,54.96309,95.95461,57.0
0.0,1.0,545.05817,1.0,124.25404,123.53347,45.0
1.0,2.0,1219.075,1.0,54.96309,103.99422,68.0
0.0,3.0,1600.2098,1.0,124.25404,95.95461,61.0
0.0,2.0,1104.8273,1.0,124.25404,69.645454,54.7
1.0,1.0,581.95593,1.0,54.96309,122.38669,16.9
1.0,3.0,1655.8119,1.0,124.25404,95.95461,150.0
0.0,3.0,1430.1431,1.0,124.25404,103.99422,65.0
0.0,3.0,1760.2899,1.0,124.25404,81.30434,68.0
1.0,2.0,1207.6322,1.0,124.25404,122.38669,150.0
0.0,2.0,650.0171,1.0,54.96309,44.66028,19.0
1.0,2.0,1362.1558,1.0,124.25404,39.7671,46.0
0.0,2.0,1280.0,1.0,124.25404,69.645454,72.0
1.0,4.0,2440.5125,1.0,124.25404,122.38669,80.0
0.0,3.0,1438.0101,1.0,54.96309,103.99422,74.0
0.0,2.0,480.02744,1.0,54.96309,131.08112,28.0
0.0,4.0,2914.4521,1.0,54.96309,44.66028,170.0
0.0,4.0,3885.7144,1.0,124.25404,122.38669,170.0
0.0,3.0,1939.3336,1.0,54.96309,39.7671,39.0
0.0,2.0,1111.1111,1.0,124.25404,131.08112,16.5
0.0,1.0,630.04034,1.0,54.96309,123.53347,25.0
0.0,3.0,1800.0847,1.0,54.96309,79.0,85.0
0.0,2.0,975.25476,1.0,124.25404,122.38669,26.8
0.0,3.0,1850.0071,1.0,54.96309,103.99422,130.0
0.0,2.0,1050.2283,1.0,54.96309,44.66028,46.0
1.0,3.0,1542.9718,1.0,124.25404,122.38669,100.0
0.0,3.0,1510.2698,1.0,54.96309,122.38669,75.0
0.0,3.0,1400.1807,1.0,124.25404,50.62677,31.0
0.0,2.0,1339.2858,1.0,124.25404,95.95461,49.5
0.0,2.0,1000.0,1.0,124.25404,131.08112,18.0
1.0,1.0,620.0177,1.0,124.25404,123.53347,42.0
0.0,2.0,1097.7778,1.0,54.96309,66.56202,49.4
0.0,2.0,1097.7778,1.0,54.96309,66.49872,49.4
1.0,3.0,3205.1282,1.0,124.25404,122.38669,180.0
0.0,2.0,1080.0691,1.0,124.25404,123.53347,75.0
0.0,3.0,1325.0,1.0,124.25404,49.17085,31.8
1.0,2.0,1234.5679,1.0,124.25404,131.08112,29.0
0.0,1.0,430.0102,1.0,124.25404,131.08112,76.0
0.0,3.0,2059.569,1.0,54.96309,39.7671,65.0
0.0,2.0,1100.0,1.0,124.25404,103.99422,55.0
0.0,2.0,1098.3706,1.0,124.25404,50.62677,18.2
0.0,2.0,1104.0419,1.0,54.96309,103.99422,59.0
1.0,2.0,920.2454,1.0,124.25404,122.38669,25.5
1.0,2.0,984.9363,1.0,54.96309,103.99422,85.0
0.0,2.0,1200.0,1.0,124.25404,69.645454,75.0
1.0,3.0,1250.0,1.0,54.96309,103.99422,30.0
0.0,3.0,1369.863,1.0,54.96309,66.56202,63.0
0.0,3.0,1369.863,1.0,54.96309,66.49872,63.0
0.0,3.0,1650.908,1.0,124.25404,66.56202,220.0
0.0,3.0,1650.908,1.0,124.25404,66.49872,220.0
0.0,2.0,860.2711,1.0,54.96309,131.08112,16.5
1.0,2.0,950.0887,1.0,124.25404,122.38669,75.0
0.0,3.0,1420.9928,1.0,124.25404,103.99422,75.0
1.0,4.0,2391.3044,1.0,124.25404,122.38669,110.0
0.0,3.0,1839.0154,1.0,124.25404,66.56202,130.0
0.0,3.0,1839.0154,1.0,124.25404,66.49872,130.0
0.0,3.0,1701.2688,1.0,54.96309,50.62677,59.0
1.0,2.0,604.34784,0.0,124.25404,131.08112,55.6
0.0,1.0,675.10547,1.0,54.96309,123.53347,16.0
0.0,2.0,750.1172,1.0,54.96309,66.49872,32.0
0.0,2.0,750.1172,1.0,54.96309,66.56202,32.0
0.0,3.0,1935.0157,1.0,124.25404,123.53347,240.0
0.0,2.0,945.0307,1.0,124.25404,123.53347,60.0
1.0,2.0,1150.1211,1.0,124.25404,131.08112,19.0
0.0,2.0,685.22485,1.0,54.96309,123.53347,16.0
0.0,2.0,885.23553,1.0,54.96309,66.56202,28.0
0.0,2.0,885.23553,1.0,54.96309,66.49872,28.0
0.0,2.0,753.473,1.0,54.96309,122.38669,32.0
0.0,2.0,1150.0402,1.0,124.25404,123.53347,86.0
1.0,2.0,1000.0,1.0,54.96309,44.959038,30.0
1.0,2.0,1000.0,1.0,54.96309,123.53347,30.0
0.0,2.0,710.01117,1.0,124.25404,122.38669,210.0
0.0,1.0,638.0368,1.0,54.96309,103.99422,52.0
0.0,1.0,665.01996,1.0,54.96309,103.99422,35.0
0.0,2.0,1300.3901,1.0,54.96309,66.49872,40.0
0.0,2.0,1300.3901,1.0,54.96309,66.56202,40.0
0.0,1.0,750.1631,1.0,54.96309,44.66028,23.0
0.0,1.0,636.0078,1.0,124.25404,123.53347,52.0
1.0,4.0,2171.612,1.0,124.25404,131.08112,1190.0
0.0,2.0,1250.0,1.0,54.96309,103.99422,60.0
0.0,3.0,1033.295,1.0,54.96309,44.66028,45.0
0.0,3.0,1614.6394,1.0,54.96309,131.08112,60.0
0.0,1.0,650.0743,1.0,54.96309,123.53347,17.5
0.0,3.0,1300.052,1.0,54.96309,103.99422,100.0
0.0,2.0,810.0655,1.0,124.25404,69.645454,23.5
0.0,2.0,848.0918,1.0,124.25404,69.645454,34.0
0.0,2.0,1060.0286,1.0,124.25404,122.38669,89.0
0.0,2.0,1060.0286,1.0,124.25404,122.38669,89.0
0.0,2.0,1100.0,1.0,124.25404,131.08112,275.0
0.0,2.0,899.8435,1.0,54.96309,131.08112,23.0
0.0,2.0,960.0,1.0,54.96309,123.53347,42.0
1.0,3.0,1573.918,1.0,124.25404,122.38669,280.0
1.0,3.0,1100.2031,1.0,124.25404,122.38669,32.5
0.0,3.0,1170.0,1.0,124.25404,69.645454,35.1
0.0,3.0,1365.1387,1.0,124.25404,69.645454,95.0
0.0,2.0,1075.2688,1.0,54.96309,44.66028,37.0
0.0,2.0,899.9743,1.0,54.96309,66.56202,35.0
0.0,2.0,899.9743,1.0,54.96309,66.49872,35.0
0.0,3.0,1834.8624,0.0,124.25404,66.56202,120.0
0.0,3.0,1834.8624,0.0,124.25404,66.49872,120.0
0.0,3.0,1187.0845,1.0,54.96309,66.56202,50.0
0.0,3.0,1187.0845,1.0,54.96309,66.49872,50.0
1.0,3.0,2394.7998,1.0,124.25404,67.07472,140.0
1.0,2.0,1102.6073,1.0,124.25404,123.53347,170.0
0.0,2.0,1349.8313,1.0,54.96309,131.08112,36.0
1.0,3.0,1584.786,0.0,52.147346,122.38669,110.0
1.0,2.0,1030.6381,1.0,124.25404,131.08112,220.0
1.0,3.0,2922.035,1.0,124.25404,123.53347,220.0
1.0,2.0,1040.0098,1.0,124.25404,122.38669,170.0
0.0,2.0,1030.1003,1.0,124.25404,131.08112,77.0
0.0,2.0,1173.2958,1.0,124.25404,131.08112,100.0
1.0,3.0,2432.4324,1.0,124.25404,122.38669,180.0
0.0,2.0,1165.0486,1.0,124.25404,123.53347,180.0
1.0,3.0,1052.0957,1.0,54.96309,123.53347,62.0
0.0,2.0,926.5176,1.0,54.96309,123.53347,29.0
0.0,1.0,700.0146,1.0,124.25404,122.38669,96.0
1.0,2.0,1428.5714,0.0,124.25404,122.38669,40.0
0.0,2.0,1106.0065,1.0,124.25404,81.30434,65.0
0.0,2.0,1200.2043,1.0,124.25404,44.66028,47.0
0.0,1.0,499.88098,1.0,54.96309,122.38669,21.0
0.0,1.0,699.986,1.0,124.25404,122.38669,300.0
1.0,3.0,1598.9901,1.0,124.25404,123.53347,76.0
0.0,3.0,1506.9066,1.0,124.25404,131.08112,72.0
0.0,2.0,1312.0,1.0,124.25404,123.53347,65.6
0.0,1.0,610.0156,1.0,124.25404,123.53347,43.0
0.0,3.0,1709.2069,1.0,124.25404,69.645454,150.0
0.0,3.0,1904.762,1.0,54.96309,103.99422,100.0
0.0,1.0,595.00195,1.0,124.25404,122.38669,75.0
0.0,3.0,1577.7395,1.0,124.25404,103.99422,110.0
0.0,2.0,1338.1995,1.0,124.25404,95.95461,27.5
0.0,3.0,2840.4048,1.0,54.96309,49.225716,160.0
0.0,2.0,1100.1348,1.0,54.96309,69.645454,49.0
0.0,3.0,1350.135,1.0,54.96309,50.62677,45.0
1.0,2.0,959.8411,1.0,124.25404,103.99422,43.5
0.0,3.0,2029.2156,1.0,124.25404,95.95461,63.9
0.0,3.0,1600.0,1.0,124.25404,69.645454,52.0
1.0,2.0,1000.0,1.0,54.96309,44.66028,26.0
1.0,3.0,1462.0569,1.0,124.25404,63.688946,49.9
0.0,2.0,1300.1084,1.0,124.25404,95.95461,48.0
0.0,3.0,1224.1151,1.0,54.96309,103.99422,120.0
1.0,3.0,1813.817,1.0,124.25404,58.909412,68.0
1.0,2.0,461.4793,0.0,124.25404,122.38669,36.0
0.0,3.0,1478.7258,1.0,124.25404,69.645454,63.6
0.0,2.0,398.27036,1.0,54.96309,122.38669,35.0
1.0,2.0,596.1607,1.0,124.25404,122.38669,150.0
1.0,3.0,1654.0813,1.0,54.96309,131.08112,230.0
0.0,3.0,1600.0,1.0,124.25404,44.66028,60.0
0.0,2.0,1184.8341,1.0,124.25404,103.99422,45.0
0.0,2.0,855.1225,1.0,124.25404,69.645454,52.0
0.0,3.0,2113.3093,1.0,124.25404,69.645454,94.0
1.0,1.0,490.69904,0.0,124.25404,122.38669,110.0
1.0,1.0,490.69904,0.0,124.25404,122.38669,110.0
1.0,1.0,490.69904,0.0,124.25404,122.38669,110.0
0.0,2.0,980.1687,1.0,54.96309,66.56202,43.0
0.0,2.0,980.1687,1.0,54.96309,66.49872,43.0
0.0,3.0,1425.2245,1.0,54.96309,122.38669,73.0
0.0,1.0,574.1388,1.0,54.96309,123.53347,23.0
1.0,3.0,1855.1016,1.0,54.96309,63.688946,74.0
0.0,3.0,1625.3756,1.0,124.25404,122.38669,330.0
1.0,5.0,3187.5,0.0,124.25404,123.53347,1530.0
0.0,1.0,700.035,1.0,54.96309,49.225716,40.0
0.0,3.0,3092.7834,1.0,124.25404,122.38669,270.0
0.0,3.0,1919.6084,1.0,54.96309,44.66028,74.5
0.0,3.0,1677.0707,1.0,124.25404,69.645454,180.0
0.0,3.0,1725.0531,1.0,124.25404,81.30434,130.0
0.0,2.0,950.16895,1.0,54.96309,103.99422,45.0
1.0,2.0,1250.3704,1.0,124.25404,44.66028,42.2
1.0,1.0,550.0,1.0,54.96309,44.959038,22.0
1.0,1.0,550.0,1.0,54.96309,123.53347,22.0
0.0,2.0,1055.0378,1.0,124.25404,123.53347,120.0
0.0,3.0,1250.0,1.0,124.25404,103.99422,45.0
0.0,2.0,1105.1213,1.0,124.25404,103.99422,41.0
1.0,3.0,2036.4006,1.0,124.25404,95.95461,160.0
1.0,2.0,1344.8203,1.0,124.25404,103.99422,64.0
0.0,1.0,650.0,1.0,124.25404,122.38669,52.0
0.0,3.0,1750.1641,1.0,54.96309,79.0,80.0
1.0,2.0,1342.7948,1.0,124.25404,122.38669,73.8
1.0,3.0,1654.0813,1.0,54.96309,122.38669,230.0
0.0,2.0,1000.0,1.0,124.25404,122.38669,100.0
0.0,3.0,1232.1073,1.0,54.96309,69.645454,68.0
1.0,3.0,1435.2941,0.0,124.25404,63.688946,61.0
1.0,1.0,489.93875,1.0,124.25404,122.38669,28.0
1.0,3.0,1650.165,1.0,124.25404,39.7671,55.0
1.0,3.0,1650.165,1.0,124.25404,39.7671,55.0
0.0,2.0,1000.0,1.0,54.96309,44.66028,16.5
0.0,2.0,1075.012,1.0,54.96309,122.38669,45.0
0.0,3.0,2520.046,1.0,124.25404,103.99422,110.0
0.0,2.0,775.45514,1.0,54.96309,69.645454,34.5
0.0,3.0,2139.9973,1.0,124.25404,122.38669,310.0
0.0,2.0,1000.0,1.0,54.96309,123.53347,32.0
0.0,3.0,1775.148,1.0,54.96309,122.38669,63.0
1.0,3.0,1395.1979,1.0,54.96309,103.99422,86.0
0.0,2.0,1155.2346,1.0,54.96309,122.38669,32.0
0.0,3.0,714.9666,1.0,54.96309,103.99422,30.0
1.0,3.0,1884.8633,1.0,124.25404,63.688946,84.8
1.0,2.0,576.6483,0.0,124.25404,131.08112,56.5
0.0,3.0,1506.643,1.0,124.25404,103.99422,110.0
1.0,2.0,1107.7694,0.0,124.25404,103.99422,88.4
0.0,3.0,1479.682,1.0,124.25404,103.99422,67.0
0.0,3.0,1528.8462,1.0,124.25404,50.62677,79.5
1.0,3.0,1625.1354,1.0,124.25404,122.38669,75.0
1.0,2.0,762.0164,0.0,124.25404,103.99422,78.0
0.0,2.0,1250.0,1.0,124.25404,95.95461,72.0
0.0,3.0,1461.5385,1.0,124.25404,122.38669,190.0
1.0,2.0,1020.02966,1.0,54.96309,122.38669,55.0
0.0,2.0,1100.11,1.0,124.25404,122.38669,90.0
1.0,2.0,918.0415,1.0,124.25404,123.53347,69.0
